ppm,C1211,C1212,C1213,C1214,C1215,C1231,C1232,C1233,C1234,C1235
3.09942,0.000112704,0.000113987,0.000163337,0.00013149,0.000123603,0.000144969,0.000143453,9.70E-05,0.000128467,9.23E-05
3.09817,0.000110987,0.000112625,0.000159534,0.000129965,0.000120176,0.000142326,0.000141004,9.52E-05,0.00012695,9.11E-05
3.09692,0.000108841,0.000109078,0.000154707,0.00012769,0.000116241,0.000139792,0.00013908,9.25E-05,0.000125354,8.84E-05
3.09566,0.000105789,0.000103439,0.000149243,0.000124645,0.000112202,0.000137466,0.000137323,8.94E-05,0.000123391,8.46E-05
3.09441,0.000101995,9.70E-05,0.000143957,0.000121179,0.000108625,0.000135621,0.000135286,8.67E-05,0.000121367,8.03E-05
3.09316,9.83E-05,9.12E-05,0.000139779,0.000117768,0.000105973,0.000134566,0.000132829,8.50E-05,0.000120116,7.60E-05
3.09191,9.56E-05,8.71E-05,0.00013729,0.000114778,0.000104361,0.000134339,0.000130237,8.43E-05,0.000120385,7.21E-05
3.09066,9.47E-05,8.49E-05,0.000136453,0.000112347,0.000103492,0.000134512,0.000128024,8.42E-05,0.000122096,6.86E-05
3.08941,9.52E-05,8.39E-05,0.000136643,0.000110399,0.000102842,0.000134386,0.000126628,8.41E-05,0.000124158,6.56E-05
3.08815,9.57E-05,8.29E-05,0.000136931,0.000108715,0.000101949,0.000133492,0.00012619,8.34E-05,0.000125079,6.27E-05
3.0869,9.46E-05,8.12E-05,0.000136507,0.00010703,0.000100599,0.000131939,0.000126473,8.19E-05,0.000123915,5.97E-05
3.08565,9.14E-05,7.84E-05,0.000135035,0.000105095,9.89E-05,0.000130301,0.000126976,8.00E-05,0.000120754,5.68E-05
3.0844,8.65E-05,7.49E-05,0.000132725,0.000102771,9.70E-05,0.000129199,0.00012716,7.81E-05,0.000116445,5.45E-05
3.08315,8.13E-05,7.16E-05,0.00013005,0.000100158,9.54E-05,0.000128962,0.000126689,7.68E-05,0.000111989,5.34E-05
3.0819,7.70E-05,6.93E-05,0.00012739,9.76E-05,9.45E-05,0.000129556,0.000125537,7.66E-05,0.000108119,5.31E-05
3.08064,7.43E-05,6.88E-05,0.00012494,9.58E-05,9.42E-05,0.000130677,0.000123972,7.75E-05,0.000105193,5.31E-05
3.07939,7.33E-05,6.99E-05,0.000122841,9.49E-05,9.45E-05,0.00013185,0.000122499,7.91E-05,0.000103234,5.27E-05
3.07814,7.38E-05,7.17E-05,0.000121244,9.50E-05,9.50E-05,0.00013257,0.000121677,8.08E-05,0.000102017,5.15E-05
3.07689,7.52E-05,7.30E-05,0.000120215,9.57E-05,9.53E-05,0.000132562,0.000121844,8.24E-05,0.00010121,4.99E-05
3.07564,7.73E-05,7.29E-05,0.000119702,9.66E-05,9.56E-05,0.000131985,0.000122972,8.37E-05,0.000100595,4.84E-05
3.07439,7.97E-05,7.18E-05,0.000119673,9.75E-05,9.62E-05,0.000131353,0.000124802,8.51E-05,0.00010032,4.77E-05
3.07313,8.24E-05,7.11E-05,0.000120239,9.85E-05,9.75E-05,0.000131181,0.00012708,8.67E-05,0.000100942,4.87E-05
3.07188,8.55E-05,7.20E-05,0.000121525,9.97E-05,0.000100017,0.000131633,0.000129574,8.88E-05,0.000103077,5.17E-05
3.07063,8.91E-05,7.47E-05,0.000123434,0.00010123,0.000103682,0.000132494,0.000131962,9.12E-05,0.000106828,5.65E-05
3.06938,9.29E-05,7.87E-05,0.000125589,0.000103027,0.000108279,0.000133441,0.000133843,9.35E-05,0.000111552,6.22E-05
3.06813,9.64E-05,8.27E-05,0.000127588,0.000104939,0.000113471,0.000134368,0.000134939,9.54E-05,0.000116208,6.77E-05
3.06688,9.95E-05,8.62E-05,0.000129361,0.000106818,0.000118915,0.000135453,0.000135307,9.68E-05,0.000119967,7.16E-05
3.06562,0.000102189,8.92E-05,0.000131258,0.000108625,0.00012426,0.000136934,0.000135347,9.77E-05,0.000122527,7.33E-05
3.06437,0.000104899,9.20E-05,0.000133772,0.000110452,0.000129198,0.000138806,0.000135585,9.84E-05,0.000124045,7.31E-05
3.06312,0.000107943,9.48E-05,0.000137193,0.000112445,0.00013359,0.000140733,0.000136397,9.90E-05,0.000124934,7.23E-05
3.06187,0.000111314,9.77E-05,0.000141478,0.000114665,0.000137504,0.000142291,0.00013789,9.98E-05,0.000125714,7.25E-05
3.06062,0.000114612,0.000100366,0.000146321,0.000117018,0.000141106,0.000143311,0.000139964,0.000100882,0.000126859,7.46E-05
3.05937,0.000117307,0.000102869,0.000151226,0.000119334,0.000144474,0.00014399,0.000142429,0.000102478,0.000128661,7.82E-05
3.05811,0.000119201,0.000105131,0.000155595,0.000121537,0.000147438,0.000144699,0.000145063,0.000104512,0.000131158,8.21E-05
3.05686,0.000120672,0.00010715,0.000158947,0.00012372,0.00014956,0.000145727,0.00014765,0.000106722,0.00013412,8.44E-05
3.05561,0.00012239,0.000108837,0.000161138,0.000125988,0.000150314,0.000147144,0.000150011,0.00010862,0.000137029,8.41E-05
3.05436,0.000124708,0.000109871,0.000162298,0.000128188,0.000149384,0.000148777,0.000151973,0.00010973,0.000139127,8.14E-05
3.05311,0.000127206,0.00010976,0.000162555,0.000129853,0.000146937,0.000150248,0.00015332,0.000109909,0.000139699,7.77E-05
3.05186,0.000128865,0.000108226,0.000161881,0.000130547,0.000143723,0.000151122,0.000153843,0.000109516,0.000138578,7.45E-05
3.0506,0.000128868,0.000105709,0.000160269,0.000130298,0.000140908,0.000151167,0.000153554,0.00010929,0.000136512,7.33E-05
3.04935,0.000127419,0.000103434,0.000158031,0.000129736,0.000139647,0.000150565,0.000152928,0.000110032,0.000134991,7.46E-05
3.0481,0.000125896,0.000102934,0.000155946,0.00012976,0.0001406,0.00014988,0.000152908,0.000112308,0.000135645,7.79E-05
3.04685,0.000126222,0.000105392,0.000155163,0.00013102,0.000143588,0.000149802,0.00015451,0.000116226,0.000139606,8.19E-05
3.0456,0.000129885,0.000111142,0.000156774,0.000133484,0.000147494,0.000150826,0.000158191,0.000121233,0.000146886,8.56E-05
3.04435,0.000136951,0.000119268,0.000160968,0.000136313,0.000150562,0.00015299,0.000163413,0.000126012,0.000155771,8.77E-05
3.04309,0.000145379,0.00012745,0.000166239,0.000138189,0.000151202,0.000155737,0.000168687,0.000128881,0.000162987,8.73E-05
3.04184,0.000151451,0.000132688,0.00016974,0.000138079,0.000148971,0.000158051,0.000172111,0.000128809,0.000165375,8.40E-05
3.04059,0.000151858,0.00013306,0.000169158,0.000136001,0.000144956,0.000158968,0.000172228,0.000126255,0.000162211,7.85E-05
3.03934,0.000146194,0.000129263,0.000164702,0.00013317,0.000141132,0.000158285,0.000168989,0.000122986,0.000156051,7.30E-05
3.03809,0.00013759,0.000124401,0.000159216,0.000131366,0.00013926,0.000156845,0.00016416,0.000121001,0.000151204,7.02E-05
3.03684,0.000130885,0.000122159,0.00015633,0.00013205,0.000140145,0.000156052,0.000160551,0.00012154,0.000151234,7.18E-05
3.03558,0.000129991,0.000124984,0.000158411,0.000135719,0.000143515,0.000156952,0.00016041,0.000124677,0.000157339,7.80E-05
3.03433,0.000136111,0.000133258,0.000165725,0.000141611,0.000148199,0.000159636,0.000164161,0.000129374,0.000168044,8.74E-05
3.03308,0.000147263,0.000145246,0.000176629,0.00014784,0.000152548,0.000163315,0.000170323,0.000133932,0.000179828,9.74E-05
3.03183,0.000159096,0.000157623,0.000188166,0.00015207,0.000155101,0.000166831,0.000176381,0.000136781,0.000188483,0.000105279
3.03058,0.000166888,0.000166718,0.000196975,0.000152651,0.000155299,0.000169214,0.000180072,0.000137295,0.000191058,0.000109015
3.02933,0.000167847,0.00017017,0.000200643,0.000149646,0.000153867,0.000170015,0.000180456,0.000136129,0.000187557,0.000108282
3.02807,0.000162488,0.000168174,0.000199057,0.00014509,0.000152637,0.000169416,0.00017835,0.000134943,0.000181204,0.000104935
3.02682,0.000154448,0.000163613,0.000194926,0.000142137,0.000153828,0.0001682,0.000175874,0.000135613,0.000176809,0.000102417
3.02557,0.000148801,0.000160828,0.000192671,0.000143455,0.00015907,0.000167583,0.000175482,0.000139254,0.000178172,0.000104028
3.02432,0.00014961,0.000163493,0.000196016,0.000149854,0.000168642,0.000168798,0.000178987,0.000145617,0.000186245,0.000111059
3.02307,0.000158019,0.000172794,0.000205866,0.000159993,0.000181339,0.000172435,0.000186829,0.00015327,0.000199023,0.00012202
3.02182,0.000171972,0.000186972,0.00021992,0.000171122,0.000194902,0.000177971,0.000197782,0.000160324,0.000212706,0.000133367
3.02056,0.00018742,0.000202194,0.000234017,0.000180247,0.000206782,0.00018391,0.000209381,0.000165199,0.000223212,0.000141256
3.01931,0.000200034,0.000214117,0.000244159,0.000185238,0.000215008,0.000188554,0.000218957,0.000167137,0.00022765,0.000143442
3.01806,0.000206675,0.00021952,0.000248158,0.00018565,0.000218944,0.000190895,0.000224764,0.000166452,0.000225533,0.000140344
3.01681,0.000206385,0.000217534,0.000246316,0.000182999,0.000219659,0.000191068,0.000226703,0.000164561,0.000219286,0.000134766
3.01556,0.000200942,0.000210211,0.000241159,0.000180243,0.000219506,0.000190147,0.000226411,0.000163673,0.000213614,0.000130518
3.0143,0.000194745,0.000202235,0.00023665,0.000180508,0.000220921,0.000189602,0.000226635,0.000165872,0.000213575,0.000130634
3.01305,0.000193385,0.000199246,0.000236967,0.000185488,0.000225027,0.000190716,0.000230035,0.000171755,0.000221808,0.000135853
3.0118,0.000200695,0.000204769,0.000244535,0.000194302,0.000230891,0.000194059,0.00023772,0.000179517,0.000236367,0.000144055
3.01055,0.000215838,0.000217385,0.000258041,0.000203597,0.000235894,0.00019907,0.000248245,0.000185546,0.000251005,0.000151187
3.0093,0.000232822,0.000230549,0.00027217,0.000209128,0.000237067,0.000204081,0.000257877,0.000186422,0.000258429,0.000153442
3.00805,0.000243381,0.000235924,0.000279994,0.000208117,0.000232742,0.000207009,0.00026238,0.000181008,0.000254651,0.0001493
3.00679,0.000241744,0.000228501,0.000276914,0.00020097,0.000223585,0.000206404,0.000259393,0.000171149,0.000241391,0.000140071
3.00554,0.000228312,0.00021006,0.000263661,0.000191031,0.000212273,0.000202213,0.0002499,0.000160499,0.000224732,0.000128808
3.00429,0.000209481,0.000188131,0.000246044,0.000182397,0.000201979,0.000195816,0.000237728,0.000152326,0.000211068,0.000118598
3.00304,0.000193393,0.000170957,0.000231257,0.000177425,0.000194681,0.000189212,0.000227281,0.000147834,0.000203359,0.000111338
3.00179,0.000184766,0.000162428,0.000223387,0.000175714,0.00019035,0.000183858,0.000220987,0.000145999,0.000200163,0.000107395
3.00054,0.000182586,0.000160626,0.000221407,0.000174969,0.000187435,0.000179966,0.000218331,0.000144778,0.000197628,0.000105976
2.99928,0.000181879,0.000160308,0.000220776,0.000172817,0.000184254,0.000176745,0.000216986,0.000142672,0.000192748,0.00010585
2.99803,0.000177809,0.000156991,0.000217086,0.000168283,0.000180124,0.000173285,0.00021474,0.000139539,0.000185435,0.000106036
2.99678,0.000169021,0.000149725,0.000209037,0.000162061,0.000175352,0.000169349,0.00021066,0.0001362,0.000177951,0.000106063
2.99553,0.00015785,0.000140842,0.000198639,0.000155598,0.000170381,0.000165496,0.000205073,0.000133395,0.000172476,0.000105804
2.99428,0.000147645,0.000133377,0.00018896,0.000149903,0.000165186,0.000162485,0.000198866,0.000131142,0.000169266,0.000105147
2.99303,0.000139995,0.000128682,0.000181792,0.000145063,0.0001595,0.000160541,0.000192761,0.000128977,0.000166932,0.000103801
2.99177,0.000134232,0.000126098,0.000177071,0.00014064,0.000153406,0.000159189,0.000187004,0.000126577,0.000164001,0.00010137
2.99052,0.000128942,0.000124247,0.000173754,0.000136373,0.000147599,0.000157768,0.000181531,0.000124077,0.000160002,9.76E-05
2.98927,0.000123554,0.000122342,0.000170833,0.000132522,0.000143051,0.000156064,0.00017634,0.000121916,0.000155444,9.29E-05
2.98802,0.000118662,0.000120495,0.000167796,0.000129647,0.000140372,0.0001544,0.000171739,0.000120488,0.000151265,8.77E-05
2.98677,0.000115228,0.000119206,0.000164675,0.000128141,0.000139363,0.00015318,0.000168241,0.000119873,0.000148312,8.31E-05
2.98552,0.000113611,0.000118736,0.000161859,0.000127903,0.000139118,0.000152431,0.000166237,0.000119735,0.000147021,8.00E-05
2.98426,0.000113231,0.000118914,0.00015974,0.000128349,0.000138562,0.000151784,0.000165677,0.000119423,0.000147317,7.87E-05
2.98301,0.000112988,0.000119373,0.000158293,0.000128699,0.000137045,0.000150803,0.000165999,0.000118333,0.000148783,7.88E-05
2.98176,0.000111971,0.000119882,0.000157006,0.000128372,0.000134593,0.000149303,0.000166306,0.000116376,0.000150872,7.97E-05
2.98051,0.000109926,0.000120419,0.000155311,0.000127236,0.000131749,0.000147463,0.000165743,0.000114123,0.000152978,8.04E-05
2.97926,0.000107278,0.000120988,0.000153127,0.000125582,0.000129179,0.000145732,0.000163922,0.000112418,0.000154461,8.11E-05
2.97801,0.000104842,0.000121483,0.000150946,0.000123847,0.000127279,0.000144607,0.000161149,0.000111799,0.000154834,8.21E-05
2.97675,0.000103419,0.00012182,0.00014941,0.00012232,0.00012599,0.000144354,0.000158238,0.000112182,0.000154019,8.39E-05
2.9755,0.000103353,0.000122076,0.000148804,0.000120974,0.000124856,0.000144798,0.00015604,0.000112942,0.000152354,8.61E-05
2.97425,0.000104298,0.000122349,0.000148885,0.000119512,0.000123314,0.00014534,0.000154988,0.000113223,0.000150214,8.78E-05
2.973,0.000105396,0.000122456,0.000149051,0.000117602,0.000121035,0.000145242,0.000154928,0.000112368,0.00014759,8.77E-05
2.97175,0.000105789,0.00012191,0.000148685,0.00011515,0.000118106,0.000144034,0.000155251,0.000110299,0.000144101,8.54E-05
2.9705,0.000105092,0.000120305,0.000147511,0.000112459,0.000114933,0.000141794,0.000155251,0.000107679,0.000139533,8.16E-05
2.96924,0.00010354,0.000117731,0.000145778,0.000110139,0.000112039,0.000139128,0.000154522,0.000105612,0.000134382,7.78E-05
2.96799,0.000101803,0.00011482,0.000144122,0.000108815,0.000109922,0.00013688,0.000153194,0.000105045,0.000129836,7.56E-05
2.96674,0.000100662,0.000112368,0.000143185,0.00010881,0.000108955,0.000135728,0.000151822,0.000106244,0.000127134,7.55E-05
2.96549,0.000100678,0.000110848,0.000143235,0.000109996,0.00010922,0.00013587,0.000151012,0.000108726,0.000126827,7.71E-05
2.96424,0.00010187,0.000110152,0.000144057,0.000111877,0.000110343,0.000136919,0.000151032,0.0001116,0.000128458,7.90E-05
2.96299,0.000103588,0.000109676,0.000145092,0.000113811,0.000111563,0.000138107,0.000151675,0.000113993,0.000130874,7.94E-05
2.96173,0.000104811,0.000108649,0.000145805,0.000115253,0.000112099,0.000138714,0.00015244,0.000115365,0.000132917,7.78E-05
2.96048,0.000104815,0.000106566,0.000146087,0.000115955,0.000111648,0.000138435,0.00015285,0.000115635,0.000134032,7.48E-05
2.95923,0.00010371,0.000103558,0.000146348,0.000116007,0.000110598,0.000137475,0.000152679,0.00011508,0.000134469,7.19E-05
2.95798,0.000102379,0.000100384,0.000147115,0.000115691,0.000109804,0.000136349,0.000152036,0.000114044,0.000134946,7.01E-05
2.95673,0.000101785,9.79E-05,0.000148452,0.000115242,0.000110095,0.000135529,0.000151285,0.000112702,0.000136018,6.95E-05
2.95548,0.000102215,9.64E-05,0.0001498,0.000114706,0.000111914,0.000135178,0.000150786,0.000111087,0.000137671,6.94E-05
2.95422,0.000103037,9.55E-05,0.000150439,0.000113995,0.000115275,0.000135143,0.000150633,0.000109323,0.00013946,6.93E-05
2.95297,0.000103137,9.48E-05,0.00015011,0.000113085,0.000119876,0.000135204,0.000150633,0.00010774,0.000140992,6.90E-05
2.95172,0.000101647,9.41E-05,0.000149201,0.000112176,0.000125208,0.000135277,0.000150547,0.000106792,0.000142286,6.92E-05
2.95047,9.85E-05,9.37E-05,0.000148472,0.000111672,0.000130677,0.000135409,0.000150343,0.00010688,0.000143758,7.03E-05
2.94922,9.45E-05,9.39E-05,0.00014865,0.000112048,0.000135865,0.000135674,0.00015026,0.000108292,0.000145937,7.25E-05
2.94797,9.10E-05,9.49E-05,0.000150229,0.00011373,0.00014083,0.000136208,0.00015075,0.000111238,0.000149192,7.55E-05
2.94671,8.95E-05,9.70E-05,0.00015352,0.000117081,0.000146236,0.000137377,0.00015238,0.000115934,0.00015381,7.95E-05
2.94546,9.10E-05,0.000100702,0.000158825,0.00012249,0.000153224,0.000139855,0.000155756,0.000122758,0.000160444,8.54E-05
2.94421,9.62E-05,0.000107033,0.000166625,0.000130576,0.000163171,0.000144494,0.000161646,0.000132526,0.000170588,9.52E-05
2.94296,0.000105983,0.0001175,0.000177707,0.0001424,0.000177576,0.000152156,0.000171251,0.000146739,0.000186743,0.000112018
2.94171,0.000121379,0.000133742,0.000193269,0.000159524,0.000198079,0.00016372,0.000186341,0.000167545,0.000212212,0.000139795
2.94046,0.000143932,0.000157622,0.000214973,0.000183794,0.000226459,0.000180209,0.000209073,0.000197281,0.000250464,0.000182372
2.9392,0.000175472,0.000191404,0.00024487,0.000216989,0.000264584,0.000202801,0.000241631,0.000237742,0.000304369,0.000242742
2.93795,0.000217901,0.000237833,0.000285157,0.000260504,0.000314349,0.000232522,0.000285902,0.000289592,0.000375845,0.00032271
2.9367,0.000273229,0.000300204,0.000338108,0.000314829,0.000377125,0.000269549,0.000343005,0.00035206,0.000465688,0.000423459
2.93545,0.000343678,0.000382029,0.000406081,0.00037825,0.000451679,0.000312412,0.000412178,0.000422128,0.000571525,0.00054415
2.9342,0.00042998,0.000483952,0.000489786,0.000444739,0.000530854,0.000357729,0.000489218,0.000492606,0.000682831,0.000675547
2.93295,0.000526167,0.000596671,0.000583135,0.000503022,0.000600895,0.00040077,0.000565667,0.000551337,0.000777923,0.000794005
2.93169,0.000614821,0.000696335,0.000668587,0.000540204,0.000647334,0.000436377,0.000630012,0.000585709,0.000831719,0.000868512
2.93044,0.000672087,0.000753779,0.000722268,0.000549942,0.000664817,0.000460032,0.00067154,0.000591644,0.000833777,0.000882597
2.92919,0.000684292,0.000756517,0.000730778,0.000538831,0.000661923,0.000469674,0.000686127,0.000578799,0.000800713,0.000851429
2.92794,0.0006618,0.000722951,0.000705084,0.000523694,0.000655577,0.000467853,0.000680543,0.000565058,0.000767694,0.000813668
2.92669,0.000634104,0.000691464,0.000675158,0.00052052,0.000659739,0.000461468,0.000670249,0.00056417,0.000764377,0.000803858
2.92544,0.000629147,0.000693372,0.000668623,0.000533983,0.00067734,0.000457755,0.000669977,0.000577002,0.000796113,0.000830337
2.92418,0.00065559,0.00073387,0.000692905,0.000555229,0.000699692,0.000459334,0.000683907,0.000592157,0.000843272,0.00087358
2.92293,0.000699927,0.000792059,0.000733153,0.000568001,0.000711907,0.000462625,0.000703334,0.000593615,0.000874544,0.000900245
2.92168,0.000735827,0.00083408,0.000762656,0.000558131,0.000701032,0.000460547,0.000712804,0.000570031,0.000864065,0.000881809
2.92043,0.000738294,0.000830739,0.000757376,0.000521342,0.000663069,0.000447083,0.000699224,0.00052113,0.000804656,0.000809623
2.91918,0.000696837,0.000773033,0.000708566,0.000465805,0.000605368,0.00042095,0.000658842,0.000458295,0.00071165,0.000699991
2.91793,0.000621387,0.000677477,0.000627792,0.000408276,0.000543209,0.00038671,0.000599661,0.00039924,0.000615311,0.000586533
2.91667,0.000537181,0.000577447,0.000541178,0.000365975,0.000492829,0.000352688,0.000538157,0.000359916,0.000546205,0.000504698
2.91542,0.00047225,0.000506704,0.000476628,0.000348313,0.000463782,0.000326713,0.000491137,0.000347124,0.000520658,0.00047554
2.91417,0.000444417,0.000483657,0.000450878,0.00035197,0.000453552,0.000312359,0.000467044,0.000354383,0.000531545,0.000493582
2.91292,0.000451955,0.000500857,0.00046045,0.000361831,0.000448181,0.000307504,0.000461873,0.000364035,0.000549506,0.000525821
2.91167,0.000472225,0.000525674,0.000480912,0.000358903,0.000430754,0.000305342,0.000461483,0.000356993,0.000538921,0.000529162
2.91042,0.000473581,0.000518506,0.000479612,0.000331807,0.00039248,0.000297348,0.000448963,0.000324826,0.000481517,0.0004788
2.90916,0.000436204,0.000459876,0.000437232,0.000283597,0.000337249,0.000277732,0.000413846,0.000274194,0.000388411,0.000383948
2.90791,0.000364983,0.000363042,0.000360615,0.000228178,0.000276708,0.000247107,0.00035823,0.000220019,0.000289299,0.000276527
2.90666,0.000282668,0.000260258,0.000274779,0.000180062,0.000221767,0.000212138,0.000294946,0.000174758,0.000210072,0.000186063
2.90541,0.000211623,0.000178263,0.000203266,0.000146534,0.000177831,0.000180977,0.000238779,0.00014305,0.000159607,0.000124441
